,,,,,,,,,,,,,,,,,Predicted,,,,,,,
1,1,20,0,0,9.225,0,0,0,1,0,-1.644884433,0.19303487,0.161801532,-0.176500371,0,0,0,0,1,,,,,
1,0,36,0,0,13,0,0,1,0,1,1.321921742,3.750622186,0.789501257,-0.236353854,1,1,0,0,0,,,,,
1,0,9,2,2,34.375,0,0,0,1,0,0.623144314,1.864782294,0.650933335,-1.052492359,1,0,1,0,0,,,,,
1,0,35,1,0,83.475,0,0,0,0,1,2.445918554,11.5411459,0.92026247,-0.083096356,1,1,0,0,0,,,,,
1,0,24,0,0,8.85,0,0,0,1,0,0.866638155,2.378899904,0.704045687,-1.217550184,1,0,1,0,0,,,,,
1,0,41,0,2,20.2125,0,0,0,1,0,-0.145020782,0.865004317,0.463808212,-0.623263368,1,0,1,0,0,,,,,
1,1,17,1,0,7.0542,0,0,0,1,0,-1.892317348,0.150722128,0.130980473,-0.140389683,0,0,0,0,1,,,,,
1,1,34,1,0,21,0,0,1,0,0,-1.645567358,0.192903087,0.161708934,-0.176389905,0,0,0,0,1,,,,,
1,1,50,0,0,13,0,0,1,0,0,-2.032013602,0.13107133,0.115882461,-0.123165263,0,0,0,0,1,,,,,
1,1,24,0,0,79.2,1,0,0,0,0,0.970264551,2.638642422,0.725172225,-1.291610651,1,0,1,0,0,,,,,
1,1,29,0,0,7.875,0,0,0,1,0,-2.06908161,0.126301723,0.112138444,-0.118939454,0,0,0,0,1,,,,,
1,0,26,0,0,7.925,0,0,0,1,1,0.77076416,2.16141729,0.683686174,-0.380256277,1,1,0,0,0,,,,,
1,1,34,0,0,13,0,0,1,0,1,-1.28405984,0.276910802,0.216859941,-1.528503565,0,0,0,1,0,,,,,
1,1,36,1,2,120,0,0,0,0,1,-0.452526093,0.636019477,0.388760333,-0.944792236,0,0,0,1,0,,,,,
1,1,54,0,0,51.8625,0,0,0,0,0,-0.840993422,0.431281866,0.301325599,-0.358570452,0,0,0,0,1,,,,,
1,1,29,1,0,7.0458,0,0,0,1,0,-2.45330428,0.086008919,0.079197249,-0.082509434,0,0,0,0,1,,,,,
1,0,24,2,1,27,0,0,1,0,1,1.03163121,2.805638689,0.737232018,-0.304852623,1,1,0,0,0,,,,,
1,0,45,1,1,164.8667,0,0,0,0,1,2.064751005,7.883334745,0.887429661,-0.119426016,1,1,0,0,0,,,,,
1,1,19,0,0,7.8958,0,0,0,1,0,-1.601556996,0.20158241,0.167764116,-0.183639363,0,0,0,0,1,,,,,
1,0,27,0,2,11.1333,0,0,0,1,1,0.486080425,1.625930756,0.619182647,-0.479354982,1,1,0,0,0,,,,,
1,0,9,1,1,15.2458,1,0,0,1,0,1.417627407,4.127316372,0.804966199,-1.634582398,1,0,1,0,0,,,,,
1,1,17,0,0,8.6625,0,0,0,1,0,-1.506090264,0.221775368,0.181518939,-0.200305021,0,0,0,0,1,,,,,
1,0,8,3,1,21.075,0,0,0,1,0,0.376680105,1.457438007,0.593072136,-0.899119347,1,0,1,0,0,,,,,
1,1,45.5,0,0,7.225,1,0,0,1,0,-2.503568552,0.081792596,0.07560839,-0.078619476,0,0,0,0,1,,,,,
1,1,40,1,1,15.5,0,1,0,1,0,-3.767993194,0.023098371,0.022576882,-0.022835641,0,0,0,0,1,,,,,
1,1,47,0,0,25.5875,0,0,0,0,0,-0.581362145,0.559136223,0.358619224,-0.444131965,0,0,0,0,1,,,,,
1,1,62,0,0,26.55,0,0,0,0,0,-1.280092544,0.278011571,0.217534471,-0.24530541,0,0,0,0,1,,,,,
1,1,39,1,5,31.275,0,0,0,1,0,-3.473916968,0.030995385,0.030063553,-0.030524728,0,0,0,0,1,,,,,
1,1,45,0,0,26.55,0,0,0,0,0,-0.485391672,0.615456093,0.380979771,-0.479617327,0,0,0,0,1,,,,,
1,0,53,2,0,51.4792,0,0,0,0,1,1.14006464,3.126970487,0.757691507,-0.277478959,1,1,0,0,0,,,,,
1,0,24,3,2,263,0,0,0,0,1,2.411636771,11.15219981,0.917710372,-0.085873437,1,1,0,0,0,,,,,
1,1,18,1,1,7.8542,0,0,0,1,0,-2.060101632,0.127441017,0.11303564,-0.119950478,0,0,0,0,1,,,,,
1,0,22,0,0,7.775,0,0,0,1,1,0.95736669,2.604828115,0.722594263,-0.3249074,1,1,0,0,0,,,,,
1,0,31,1,1,26.25,0,0,1,0,1,1.084561253,2.958141657,0.747356187,-0.291213384,1,1,0,0,0,,,,,
1,1,35,0,0,8.05,0,0,0,1,0,-2.349114043,0.095453693,0.087136219,-0.091168609,0,0,0,0,1,,,,,
1,1,26,0,0,8.05,0,0,0,1,0,-1.928390052,0.145382068,0.126928884,-0.135738265,0,0,0,0,1,,,,,
1,1,25,0,0,7.05,0,0,0,1,0,-1.884215672,0.15194819,0.131905403,-0.141454587,0,0,0,0,1,,,,,
1,1,26,0,0,7.8958,0,0,0,1,0,-1.928786767,0.145324404,0.126884927,-0.135687919,0,0,0,0,1,,,,,
1,1,46,0,0,79.2,1,0,0,0,0,-0.058171871,0.943487775,0.485461132,-0.664484181,1,0,1,0,0,,,,,
1,1,39,0,0,13,0,0,1,0,0,-1.517795391,0.219194593,0.179786389,-0.198190471,0,0,0,0,1,,,,,
1,1,38,0,0,7.05,0,0,0,1,0,-2.491928104,0.082750262,0.076425991,-0.079504343,0,0,0,0,1,,,,,
1,0,18,0,1,23,0,0,1,0,1,2.066001671,7.89320033,0.88755454,-0.119285306,1,1,0,0,0,,,,,
1,0,16,0,1,39.4,0,0,0,0,1,3.479714552,32.45045785,0.970105043,-0.030350922,1,1,0,0,0,,,,,
1,0,0.75,2,1,19.2583,1,0,0,1,1,1.431524785,4.185075668,0.807138784,-0.214259651,1,1,0,0,0,,,,,
1,1,40,0,0,0,0,0,0,0,0,-0.319962117,0.726176546,0.42068498,-0.545908874,1,0,1,0,0,,,,,
1,1,47,0,0,7.25,0,0,0,1,0,-2.912137548,0.05435941,0.051556812,-0.052933388,0,0,0,0,1,,,,,
1,0,4,1,1,23,0,0,1,0,1,2.338371851,10.36434811,0.912005511,-0.092109246,1,1,0,0,0,,,,,
1,1,1,0,2,37.0042,1,0,1,0,1,0.412673064,1.510850994,0.601728656,-0.507948673,1,1,0,0,0,,,,,
1,1,42,0,0,7.55,0,0,0,1,0,-2.677630179,0.068725829,0.064306324,-0.066467125,0,0,0,0,1,,,,,
1,1,21,0,0,8.6625,0,0,0,1,0,-1.693078704,0.183952317,0.15537139,-0.168858262,0,0,0,0,1,,,,,
1,1,40.5,0,2,14.5,0,0,0,1,0,-2.835819752,0.058670411,0.055418958,-0.057013791,0,0,0,0,1,,,,,
1,0,49,0,0,25.9292,0,0,0,0,1,2.025498539,7.579888875,0.883448374,-0.123922423,1,1,0,0,0,,,,,
1,0,33,1,2,27.75,0,0,1,0,1,0.87183077,2.391284741,0.7051265,-0.349378059,1,1,0,0,0,,,,,
1,0,14,1,2,120,0,0,0,0,1,3.275386132,26.45343803,0.96357469,-0.037105275,1,1,0,0,0,,,,,
1,1,32,0,0,8.05,0,0,0,1,1,-2.208872713,0.109824382,0.098956541,-2.313074501,0,0,0,1,0,,,,,
1,0,25,0,1,26,0,0,1,0,1,1.746490092,5.734439956,0.851509553,-0.16074456,1,1,0,0,0,,,,,
1,1,19,0,0,7.8958,0,0,0,1,0,-1.601556996,0.20158241,0.167764116,-0.183639363,0,0,0,0,1,,,,,
1,1,1,4,1,39.6875,0,0,0,1,0,-2.329770343,0.097318094,0.088687223,-0.092869107,0,0,0,0,1,,,,,
1,1,30,0,0,13,0,0,1,0,0,-1.0970714,0.333847359,0.250289028,-0.288067517,0,0,0,0,1,,,,,
1,0,18,0,1,9.35,0,0,0,1,1,1.025311823,2.787964677,0.736005986,-0.306517027,1,1,0,0,0,,,,,
1,0,22,0,0,7.25,0,0,0,1,1,0.956016007,2.601312192,0.722323435,-0.32528227,1,1,0,0,0,,,,,
1,1,26,0,0,56.4958,0,0,0,1,1,-1.803752064,0.164679838,0.141394942,-1.956198297,0,0,0,1,0,,,,,
1,0,58,0,0,26.55,0,0,0,0,1,1.6063717,4.984692416,0.832907035,-0.182833246,1,1,0,0,0,,,,,
1,1,27,0,0,13,0,0,1,0,0,-0.95683007,0.384108556,0.277513316,-0.32505629,0,0,0,0,1,,,,,
1,1,32,0,0,7.8542,0,0,0,1,1,-2.209376453,0.109769073,0.098911635,-2.313528405,0,0,0,1,0,,,,,
1,0,50,0,1,26,0,0,1,0,1,0.57781234,1.782135456,0.640563871,-0.445406443,1,1,0,0,0,,,,,
1,0,19,0,2,26.2833,0,0,0,0,1,3.18263213,24.1101311,0.960175437,-0.040639264,1,1,0,0,0,,,,,
1,1,50,2,0,133.65,0,0,0,0,1,-1.207766508,0.298864045,0.23009648,-1.469256579,0,0,0,1,0,,,,,
1,1,0.83,0,2,29,0,0,1,0,1,0.061514774,1.063446207,0.515373846,-0.662862728,1,1,0,0,0,,,,,
1,0,7,0,2,26.25,0,0,1,0,1,2.465485898,11.7691994,0.921686555,-0.081550076,1,1,0,0,0,,,,,
1,0,58,0,1,153.4625,0,0,0,0,1,1.809788003,6.10915217,0.859336251,-0.151594989,1,1,0,0,0,,,,,
1,0,44,1,0,26,0,0,1,0,0,0.599300997,1.820845579,0.645496369,-1.037036691,1,0,1,0,0,,,,,
1,1,36,0,0,13,0,0,1,0,0,-1.37755406,0.252194652,0.201402116,-0.224897734,0,0,0,0,1,,,,,
1,1,19,0,0,14.5,0,0,0,1,0,-1.58456617,0.205036725,0.170149773,-0.186510044,0,0,0,0,1,,,,,
1,0,25,1,2,151.55,0,0,0,0,0,2.842337569,17.15582162,0.944921248,-2.898991259,1,0,1,0,0,,,,,
1,0,30,0,0,86.5,0,0,0,0,1,3.069525976,21.53169372,0.955618072,-0.045396952,1,1,0,0,0,,,,,
1,1,28,0,0,22.525,0,0,0,1,0,-1.984643998,0.137429531,0.120824655,-0.128770919,0,0,0,0,1,,,,,
1,0,3,1,2,41.5792,1,0,1,0,1,2.648335527,14.13049923,0.933908328,-0.068376996,1,1,0,0,0,,,,,
1,1,0.67,1,1,14.5,0,0,1,0,1,-0.227304285,0.796678328,0.443417342,-0.813243872,1,1,0,0,0,,,,,
1,0,45,1,4,27.9,0,0,0,1,0,-0.940511434,0.390428106,0.280797047,-0.32961169,0,0,0,0,1,,,,,
1,0,3,3,1,21.075,0,0,0,1,0,0.610415655,1.841196542,0.648035613,-1.044225281,1,0,1,0,0,,,,,
1,1,41,0,0,7.125,0,0,0,1,0,-2.631976479,0.071936141,0.067108607,-0.069466491,0,0,0,0,1,,,,,
1,0,24,0,0,13,0,0,1,0,0,1.882887063,6.572452585,0.867942389,-2.024517002,1,0,1,0,0,,,,,
1,0,40,0,0,15.75,0,0,1,0,1,1.142008311,3.133054198,0.758048176,-0.277008338,1,1,0,0,0,,,,,
1,1,30,0,0,9.5,0,0,0,1,1,-2.111648033,0.121038327,0.107969838,-2.225903366,0,0,0,1,0,,,,,
1,0,36,0,0,135.6333,1,0,0,0,1,3.253962705,25.8927422,0.962815246,-0.037893738,1,1,0,0,0,,,,,
1,0,55,0,0,16,0,0,1,0,1,0.441444842,1.554952257,0.608603254,-0.496588695,1,1,0,0,0,,,,,
1,1,21,0,0,7.925,0,0,0,1,0,-1.694976093,0.183603618,0.155122556,-0.168563699,0,0,0,0,1,,,,,
1,0,4,0,2,22.025,0,0,0,1,1,1.589285366,4.900245793,0.830515535,-0.185708644,1,1,0,0,0,,,,,
1,0,41,0,0,134.5,1,0,0,0,1,3.017311479,20.43627442,0.953350103,-0.047773074,1,1,0,0,0,,,,,
1,1,51,0,0,8.05,0,0,0,1,0,-3.097067804,0.045181489,0.043228367,-0.044190544,0,0,0,0,1,,,,,
1,1,30,0,0,7.8958,0,0,0,1,0,-2.115775207,0.12053981,0.107572983,-0.113810542,0,0,0,0,1,,,,,
1,1,24,2,0,73.5,0,0,1,0,0,-1.425117267,0.240480261,0.193860611,-0.215498612,0,0,0,0,1,,,,,
1,1,11,1,2,120,0,0,0,0,1,0.71615166,2.046542246,0.671759024,-0.397855598,1,1,0,0,0,,,,,
1,1,42,1,0,27,0,0,1,0,0,-2.004107855,0.134780486,0.118772298,-0.126439228,0,0,0,0,1,,,,,
1,1,37,0,1,29.7,1,0,0,0,0,0.112106601,1.118632102,0.527997334,-0.750770646,1,0,1,0,0,,,,,
1,0,36,0,0,13,0,0,1,0,1,1.321921742,3.750622186,0.789501257,-0.236353854,1,1,0,0,0,,,,,
1,1,42,0,0,13,0,0,1,0,1,-1.658036721,0.190512643,0.16002572,-1.832420727,0,0,0,1,0,,,,,
1,0,48,1,0,39.6,1,0,0,0,1,2.063840222,7.876158002,0.887338644,-0.119528584,1,1,0,0,0,,,,,
1,1,36,0,0,40.125,1,0,0,0,0,0.308769785,1.36174884,0.576584951,-0.859402378,1,0,1,0,0,,,,,
1,1,2,4,1,39.6875,0,0,0,1,0,-2.376517453,0.092873451,0.084980975,-0.088810421,0,0,0,0,1,,,,,
1,1,24,0,0,8.05,0,0,0,1,0,-1.834895832,0.159630129,0.137656073,-0.1481011,0,0,0,0,1,,,,,
1,1,25,0,0,7.25,0,0,0,1,0,-1.883701126,0.152026394,0.131964333,-0.141522474,0,0,0,0,1,,,,,
1,1,25,1,0,91.0792,1,0,0,0,1,0.571990059,1.771789512,0.639222244,-0.447503085,1,1,0,0,0,,,,,
1,1,50,0,0,8.05,0,0,0,1,0,-3.050320694,0.047343739,0.04520363,-0.046257187,0,0,0,0,1,,,,,
1,0,34,0,1,23,0,0,1,0,1,1.31804791,3.736121009,0.788856746,-0.237170538,1,1,0,0,0,,,,,
1,1,16,0,0,10.5,0,0,1,0,0,-0.449043685,0.638238217,0.389588163,-0.493621406,0,0,0,0,1,,,,,
1,1,29,0,0,8.05,0,0,0,1,0,-2.068631382,0.1263586,0.112183278,-0.118989952,0,0,0,0,1,,,,,
1,0,31,0,2,164.8667,0,0,0,0,1,2.97820455,19.65249987,0.951579712,-0.049631821,1,1,0,0,0,,,,,
1,1,16,0,0,9.2167,0,0,0,1,0,-1.457917346,0.232720446,0.188786068,-0.209223472,0,0,0,0,1,,,,,
1,1,28,0,0,10.5,0,0,1,0,0,-1.010009006,0.364215699,0.266978088,-0.310579684,0,0,0,0,1,,,,,
1,1,48,1,0,76.7292,1,0,0,0,1,-0.540112155,0.582682898,0.368161492,-0.999233599,0,0,0,1,0,,,,,
1,0,23,3,2,263,0,0,0,0,1,2.458383881,11.68591045,0.92117239,-0.082108083,1,1,0,0,0,,,,,
1,0,36,1,0,17.4,0,0,0,1,1,-0.054419681,0.94703457,0.486398436,-0.720727163,1,1,0,0,0,,,,,
1,0,18,0,0,7.4958,0,0,0,1,1,1.143636824,3.138160575,0.758346738,-0.276614559,1,1,0,0,0,,,,,
1,1,7,4,1,29.125,0,1,0,1,0,-3.336553193,0.035559313,0.034338268,-0.03494168,0,0,0,0,1,,,,,
1,0,35,0,0,512.3292,1,0,0,0,1,4.269846851,71.51068297,0.986208929,-0.013887052,1,1,0,0,0,,,,,
1,1,22,0,0,8.05,0,0,0,1,0,-1.741401612,0.175274561,0.149134991,-0.16150179,0,0,0,0,1,,,,,
1,1,55.5,0,0,8.05,0,0,0,1,0,-3.3074298,0.036610148,0.035317181,-0.035955917,0,0,0,0,1,,,,,
1,0,5,2,1,19.2583,1,0,0,1,1,1.232849567,3.430992462,0.774316926,-0.255774024,1,1,0,0,0,,,,,
1,0,41,0,5,39.6875,0,0,0,1,0,-0.464202929,0.628635973,0.385989247,-0.487742838,0,0,0,0,1,,,,,
1,0,1,0,2,15.7417,1,0,0,1,1,2.051874108,7.782472643,0.88613685,-0.120883882,1,1,0,0,0,,,,,
1,1,25,1,0,7.775,0,0,0,1,0,-2.264439804,0.103888216,0.094111174,-0.098838689,0,0,0,0,1,,,,,
1,1,22,0,0,7.125,0,0,0,1,0,-1.743781387,0.174857943,0.148833265,-0.161147241,0,0,0,0,1,,,,,
1,1,61,0,0,6.2375,0,0,0,1,0,-3.569201979,0.028178332,0.027406074,-0.027788626,0,0,0,0,1,,,,,
1,1,1,5,2,46.9,0,0,0,1,0,-2.816399243,0.059820956,0.056444398,-0.058099984,0,0,0,0,1,,,,,
1,1,31,1,1,26.25,0,0,1,0,0,-1.61491455,0.198907666,0.16590741,-0.181410864,0,0,0,0,1,,,,,
1,1,39,0,0,7.925,0,0,0,1,1,-2.536424075,0.079148925,0.073343839,-2.612596773,0,0,0,1,0,,,,,
1,0,4,2,1,39,0,0,1,0,1,1.997446177,7.370209836,0.880528682,-0.127232777,1,1,0,0,0,,,,,
1,0,24,0,0,69.3,1,0,0,0,1,3.644270322,38.25484893,0.97452544,-0.025804655,1,1,0,0,0,,,,,
1,1,36,1,1,24.15,0,0,0,1,0,-2.859624911,0.057290245,0.05418592,-0.055709263,0,0,0,0,1,,,,,
1,0,36,1,2,120,0,0,0,0,1,2.24694971,9.458839586,0.904387098,-0.100497804,1,1,0,0,0,,,,,
1,0,30,0,0,93.5,0,0,0,0,1,3.08753509,21.92297316,0.956375641,-0.044604513,1,1,0,0,0,,,,,
1,1,23,0,1,63.3583,1,0,0,0,1,0.853159878,2.347051543,0.701229579,-0.354919944,1,1,0,0,0,,,,,
1,0,34,1,1,32.5,0,0,1,0,1,0.960399488,2.612740023,0.723201782,-0.324067006,1,1,0,0,0,,,,,
1,1,20,0,0,9.5,0,0,0,1,0,-1.644176932,0.193171491,0.161897508,-0.17661488,0,0,0,0,1,,,,,
1,1,20,0,0,7.2292,1,0,0,1,1,-1.311506439,0.269413895,0.212234872,-1.550061733,0,0,0,1,0,,,,,
1,0,31,1,0,18,0,0,0,1,0,0.180859507,1.198246823,0.54509203,-0.787660144,1,0,1,0,0,,,,,
1,0,48,1,3,34.375,0,0,0,1,0,-0.940998976,0.390237802,0.280698598,-0.329474813,0,0,0,0,1,,,,,
1,0,39,1,1,110.8833,1,0,0,0,1,2.544861575,12.74146423,0.927227551,-0.075556273,1,1,0,0,0,,,,,
1,1,19,0,0,0,0,0,0,1,0,-1.621870762,0.197528824,0.164947031,-0.18026012,0,0,0,0,1,,,,,
1,1,44,0,0,8.05,0,0,0,1,0,-2.769838034,0.062672155,0.058976002,-0.060786637,0,0,0,0,1,,,,,
1,1,22,0,0,7.225,1,0,0,1,1,-1.405011465,0.245364243,0.197022072,-1.624439517,0,0,0,1,0,,,,,
1,0,63,1,0,77.9583,0,0,0,0,1,1.122806489,3.073467766,0.75450892,-0.281688178,1,1,0,0,0,,,,,
1,0,32,0,0,76.2917,1,0,0,0,1,3.288281201,26.79676579,0.964024592,-0.036638475,1,1,0,0,0,,,,,
1,0,6,0,1,33,0,0,1,0,1,2.652694297,14.19222525,0.934176858,-0.068089503,1,1,0,0,0,,,,,
1,0,42,0,0,13,0,0,1,0,1,1.041439082,2.83329142,0.739127582,-0.302284731,1,1,0,0,0,,,,,
1,1,36.5,0,2,26,0,0,1,0,0,-1.613672835,0.199154806,0.166079313,-0.181616981,0,0,0,0,1,,,,,
1,1,24,0,0,7.7958,0,0,0,1,0,-1.83554982,0.159525767,0.137578458,-0.1480111,0,0,0,0,1,,,,,
1,1,25,0,0,13,0,0,1,0,0,-0.863335849,0.421752829,0.296642863,-0.351890497,0,0,0,0,1,,,,,
1,0,2,0,1,12.2875,0,0,0,1,1,1.780822981,5.934738584,0.855798458,-0.155720377,1,1,0,0,0,,,,,
1,1,34,1,1,14.4,0,0,0,1,0,-2.791214814,0.061346644,0.057800761,-0.059538521,0,0,0,0,1,,,,,
1,1,70,0,0,10.5,0,0,1,0,0,-2.97338763,0.051129808,0.048642715,-0.049865593,0,0,0,0,1,,,,,
1,1,62,0,0,26.55,0,0,0,0,0,-1.280092544,0.278011571,0.217534471,-0.24530541,0,0,0,0,1,,,,,
1,0,50,0,0,28.7125,1,0,0,0,0,2.32442476,10.22079898,0.910879787,-2.417769108,1,0,1,0,0,,,,,
1,1,33,0,0,7.8958,0,0,0,1,0,-2.256016538,0.10476699,0.094831753,-0.099634444,0,0,0,0,1,,,,,
1,1,32,1,0,26,0,0,1,0,1,-1.539209485,0.21455064,0.176650222,-1.73358365,0,0,0,1,0,,,,,
1,1,51,0,0,26.55,0,0,0,0,1,-0.765874333,0.464927252,0.317372246,-1.147679917,0,0,0,1,0,,,,,
1,1,0.42,0,1,8.5167,1,0,0,1,1,-0.515980991,0.596914739,0.373792492,-0.984054471,0,0,0,1,0,,,,,
1,1,27,0,0,8.6625,0,0,0,1,1,-1.973561365,0.138961083,0.122006875,-2.103677881,0,0,0,1,0,,,,,
1,1,43,0,0,6.45,0,0,0,1,0,-2.727207292,0.065401683,0.061386878,-0.063351895,0,0,0,0,1,,,,,
1,1,32,0,0,56.4958,0,0,0,1,1,-2.084234725,0.124402286,0.110638592,-2.201486318,0,0,0,1,0,,,,,
1,0,27,0,0,10.5,0,0,1,0,1,1.736213907,5.675813533,0.850205523,-0.162277168,1,1,0,0,0,,,,,
1,1,80,0,0,30,0,0,0,0,1,-2.112664605,0.120915345,0.107871969,-2.226810229,0,0,0,1,0,,,,,
1,0,27,0,1,12.475,0,0,0,1,1,0.612627615,1.845273704,0.648539963,-0.433031653,1,1,0,0,0,,,,,
1,1,56,0,0,30.6958,1,0,0,0,0,-0.650431207,0.521820715,0.342892372,-0.419907457,0,0,0,0,1,,,,,
1,0,24,0,3,19.2583,1,0,0,1,1,0.862642482,2.369413562,0.703212449,-0.35209623,1,1,0,0,0,,,,,
1,1,17,0,2,110.8833,1,0,0,0,1,1.132816198,3.10438677,0.756358244,-0.279240147,1,1,0,0,0,,,,,
1,0,22,1,2,41.5792,1,0,1,0,1,1.760140436,5.813253726,0.853227248,-0.158729357,1,1,0,0,0,,,,,
1,1,20,0,0,7.8542,0,0,0,1,0,-1.648411132,0.192355293,0.161323805,-0.175930589,0,0,0,0,1,,,,,
1,1,48,0,0,7.8542,0,0,0,1,0,-2.957330215,0.051957447,0.049391206,-0.050652664,0,0,0,0,1,,,,,
1,1,25,0,0,7.225,1,0,0,1,0,-1.545252795,0.213257954,0.17577297,-0.193309265,0,0,0,0,1,,,,,
1,0,19,1,0,26,0,0,1,0,1,1.767978749,5.858998878,0.854206129,-0.157582746,1,1,0,0,0,,,,,
1,1,71,0,0,49.5042,1,0,0,0,0,-1.303248914,0.271647797,0.213618738,-0.240313538,0,0,0,0,1,,,,,
1,0,16,0,0,7.75,0,1,0,1,1,0.538659309,1.713707768,0.631500484,-0.459656571,1,1,0,0,0,,,,,
1,1,0.92,1,2,151.55,0,0,0,0,1,1.268532177,3.555629695,0.780491377,-0.247831587,1,1,0,0,0,,,,,
1,0,49,1,0,76.7292,1,0,0,0,1,2.112616537,8.269851376,0.892123405,-0.114150809,1,1,0,0,0,,,,,
1,1,9,4,2,31.3875,0,0,0,1,0,-2.848196244,0.057948752,0.054774631,-0.056331894,0,0,0,0,1,,,,,
1,0,6,4,2,31.275,0,0,0,1,0,-0.008768544,0.991269788,0.497807878,-0.68877252,1,0,1,0,0,,,,,
1,1,30,0,0,10.5,0,0,1,0,0,-1.103503226,0.331707001,0.249084071,-0.286461579,0,0,0,0,1,,,,,
1,1,23,0,0,13,0,0,1,0,0,-0.769841629,0.463086402,0.316513366,-0.380548178,0,0,0,0,1,,,,,
1,0,38,1,5,31.3875,0,0,0,1,1,-0.727404623,0.48316135,0.325764523,-1.12158048,0,0,0,1,0,,,,,
1,1,21,0,0,7.925,0,0,0,1,0,-1.694976093,0.183603618,0.155122556,-0.168563699,0,0,0,0,1,,,,,
1,1,3,1,1,26,0,0,1,0,1,-0.30663865,0.735916476,0.423935417,-0.858174153,1,1,0,0,0,,,,,
1,1,22,0,0,7.8958,0,0,0,1,0,-1.741798327,0.175205041,0.149084658,-0.161442636,0,0,0,0,1,,,,,
1,1,16,1,3,34.375,0,0,0,1,0,-2.144567256,0.117118709,0.104839985,-0.110752789,0,0,0,0,1,,,,,
1,1,24,0,0,7.1417,0,0,0,1,1,-1.837232643,0.159257539,0.137378912,-1.985012391,0,0,0,1,0,,,,,
1,0,9,4,2,31.275,0,0,0,1,0,-0.149009874,0.861560608,0.462816308,-0.621415172,1,0,1,0,0,,,,,
1,1,31,0,0,7.925,0,0,0,1,1,-2.162447194,0.115043243,0.103173795,-2.271340381,0,0,0,1,0,,,,,
1,0,22,0,0,7.75,0,1,0,1,1,0.258176648,1.294567481,0.564188019,-0.572367716,1,1,0,0,0,,,,,
1,0,24,0,0,49.5042,1,0,0,0,1,3.593341063,36.35533872,0.973230065,-0.027134776,1,1,0,0,0,,,,,
1,1,42,0,0,13,0,0,1,0,0,-1.658036721,0.190512643,0.16002572,-0.174384007,0,0,0,0,1,,,,,
1,1,28,0,0,26.55,0,0,0,0,1,0.309309199,1.362483584,0.576716636,-0.550404233,1,1,0,0,0,,,,,
1,1,14,5,2,46.9,0,0,0,1,0,-3.424111674,0.032578208,0.031550354,-0.032058789,0,0,0,0,1,,,,,
1,1,34.5,0,0,6.4375,1,0,0,1,0,-1.991376366,0.136507412,0.120111326,-0.127959886,0,0,0,0,1,,,,,
1,1,19,0,0,8.1583,0,0,0,1,0,-1.600881655,0.201718593,0.167858428,-0.183752693,0,0,0,0,1,,,,,
1,0,35,0,0,21,0,0,1,0,1,1.389250697,4.011842839,0.800472594,-0.222552983,1,1,0,0,0,,,,,
1,0,13,0,0,7.2292,1,0,0,1,1,1.715199135,5.557782149,0.847509421,-0.165453324,1,1,0,0,0,,,,,
1,1,4,1,1,11.1333,0,0,0,1,1,-1.39720585,0.247286956,0.198259875,-1.618176607,0,0,0,1,0,,,,,
1,1,50,1,0,106.425,1,0,0,0,0,-0.557207085,0.572806632,0.364193932,-0.452861687,0,0,0,0,1,,,,,
1,0,24,2,3,18.75,0,0,1,0,1,0.764215467,2.147309079,0.682268257,-0.38233236,1,1,0,0,0,,,,,
1,0,42,0,0,227.525,1,0,0,0,1,3.209892625,24.77642572,0.961204862,-0.039567717,1,1,0,0,0,,,,,
1,0,36,0,2,71,0,0,0,0,1,2.502975277,12.21879423,0.924350135,-0.078664345,1,1,0,0,0,,,,,
1,1,32,1,0,15.85,0,0,0,1,0,-2.570894776,0.076467094,0.071035236,-0.07368447,0,0,0,0,1,,,,,
1,1,26,0,0,7.8958,0,0,0,1,0,-1.928786767,0.145324404,0.126884927,-0.135687919,0,0,0,0,1,,,,,
1,1,64,1,4,263,0,0,0,0,0,-1.639735428,0.194031371,0.162501066,-0.177335288,0,0,0,0,1,,,,,
1,1,28,0,0,7.8958,0,0,0,1,0,-2.022280987,0.132353224,0.116883338,-0.124297967,0,0,0,0,1,,,,,
1,1,20,1,0,7.925,0,0,0,1,1,-2.030318344,0.131293718,0.11605626,-2.153680205,0,0,0,1,0,,,,,
1,0,33,1,0,90,0,1,0,0,1,1.857074117,6.404969139,0.864955548,-0.145077163,1,1,0,0,0,,,,,
1,1,32,0,0,10.5,0,0,1,0,0,-1.196997446,0.302099923,0.232009785,-0.263978286,0,0,0,0,1,,,,,
1,1,39,0,0,24.15,0,0,0,1,0,-2.494681522,0.082522729,0.076231867,-0.079294177,0,0,0,0,1,,,,,
1,1,18,0,0,13,0,0,1,0,0,-0.536106079,0.585021852,0.369093872,-0.460598194,0,0,0,0,1,,,,,
1,1,19,0,0,8.05,0,0,0,1,1,-1.601160281,0.201662397,0.167819512,-1.78486621,0,0,0,1,0,,,,,
1,0,43,0,1,211.3375,0,0,0,0,1,2.659891432,14.29473707,0.934618033,-0.067617354,1,1,0,0,0,,,,,
1,0,42,1,0,26,0,0,1,0,1,0.692795217,1.999296197,0.666588448,-0.405582443,1,1,0,0,0,,,,,
1,1,34,0,0,26.55,0,0,0,0,1,0.028826539,1.029246045,0.507206136,-0.678837779,1,1,0,0,0,,,,,
